trial,repeat,map,cat_strategy,mouse_strategy,skills,caught,steps
285,35,hard,BurstMoveCat,Corner,,1,175
285,35,hard,BurstMoveCat,Memory,,1,186
285,35,hard,BurstMoveCat,SmartRunAway,,1,167
285,35,hard,BurstMoveCat,Predictive,,1,178
285,35,hard,BurstMoveCat,Predictive,teleport,1,175
285,35,hard,BurstMoveCat,QLearning,none,0,200
286,36,hard,BurstMoveCat,Random,,1,192
286,36,hard,BurstMoveCat,RunAway,,1,178
286,36,hard,BurstMoveCat,Corner,,1,180
286,36,hard,BurstMoveCat,Memory,,1,169
286,36,hard,BurstMoveCat,SmartRunAway,,1,182
286,36,hard,BurstMoveCat,Predictive,,1,182
286,36,hard,BurstMoveCat,Predictive,teleport,1,180
286,36,hard,BurstMoveCat,QLearning,none,0,200
287,37,hard,BurstMoveCat,Random,,1,173
287,37,hard,BurstMoveCat,RunAway,,1,164
287,37,hard,BurstMoveCat,Corner,,1,139
287,37,hard,BurstMoveCat,Memory,,1,191
287,37,hard,BurstMoveCat,SmartRunAway,,1,173
287,37,hard,BurstMoveCat,Predictive,,1,166
287,37,hard,BurstMoveCat,Predictive,teleport,1,158
287,37,hard,BurstMoveCat,QLearning,none,0,200
288,38,hard,BurstMoveCat,Random,,1,191
288,38,hard,BurstMoveCat,RunAway,,1,178
288,38,hard,BurstMoveCat,Corner,,1,172
288,38,hard,BurstMoveCat,Memory,,1,176
288,38,hard,BurstMoveCat,SmartRunAway,,1,176
288,38,hard,BurstMoveCat,Predictive,,1,185
288,38,hard,BurstMoveCat,Predictive,teleport,1,169
288,38,hard,BurstMoveCat,QLearning,none,0,200
289,39,hard,BurstMoveCat,Random,,1,153
289,39,hard,BurstMoveCat,RunAway,,1,169
289,39,hard,BurstMoveCat,Corner,,1,167
289,39,hard,BurstMoveCat,Memory,,1,195
289,39,hard,BurstMoveCat,SmartRunAway,,1,168
289,39,hard,BurstMoveCat,Predictive,,1,174
289,39,hard,BurstMoveCat,Predictive,teleport,1,171
289,39,hard,BurstMoveCat,QLearning,none,0,200
290,40,hard,BurstMoveCat,Random,,1,192
290,40,hard,BurstMoveCat,RunAway,,1,182
290,40,hard,BurstMoveCat,Corner,,1,173
290,40,hard,BurstMoveCat,Memory,,1,181
290,40,hard,BurstMoveCat,SmartRunAway,,1,184
290,40,hard,BurstMoveCat,Predictive,,1,183
290,40,hard,BurstMoveCat,Predictive,teleport,1,182
290,40,hard,BurstMoveCat,QLearning,none,0,200
291,41,hard,BurstMoveCat,QLearning,none,1,63
291,41,hard,BurstMoveCat,Random,,1,177
291,41,hard,BurstMoveCat,RunAway,,1,166
291,41,hard,BurstMoveCat,Corner,,1,137
291,41,hard,BurstMoveCat,Memory,,1,199
291,41,hard,BurstMoveCat,SmartRunAway,,1,161
291,41,hard,BurstMoveCat,Predictive,,1,168
291,41,hard,BurstMoveCat,Predictive,teleport,1,172
292,42,hard,BurstMoveCat,Random,,1,175
292,42,hard,BurstMoveCat,RunAway,,1,180
292,42,hard,BurstMoveCat,Corner,,1,179
292,42,hard,BurstMoveCat,Memory,,0,200
292,42,hard,BurstMoveCat,SmartRunAway,,1,184
292,42,hard,BurstMoveCat,Predictive,,1,181
292,42,hard,BurstMoveCat,Predictive,teleport,1,179
292,42,hard,BurstMoveCat,QLearning,none,0,200
293,43,hard,BurstMoveCat,Random,,1,150
293,43,hard,BurstMoveCat,RunAway,,1,171
293,43,hard,BurstMoveCat,Corner,,1,164
293,43,hard,BurstMoveCat,Memory,,1,199
293,43,hard,BurstMoveCat,SmartRunAway,,1,170
293,43,hard,BurstMoveCat,Predictive,,1,168
293,43,hard,BurstMoveCat,Predictive,teleport,1,170
293,43,hard,BurstMoveCat,QLearning,none,0,200
294,44,hard,BurstMoveCat,Random,,1,181
294,44,hard,BurstMoveCat,RunAway,,1,179
294,44,hard,BurstMoveCat,Corner,,1,182
294,44,hard,BurstMoveCat,Memory,,1,185
294,44,hard,BurstMoveCat,SmartRunAway,,1,182
294,44,hard,BurstMoveCat,Predictive,,1,186
294,44,hard,BurstMoveCat,Predictive,teleport,1,175
294,44,hard,BurstMoveCat,QLearning,none,0,200
295,45,hard,BurstMoveCat,Random,,1,181
295,45,hard,BurstMoveCat,RunAway,,1,157
295,45,hard,BurstMoveCat,Corner,,1,99
295,45,hard,BurstMoveCat,Memory,,1,194
295,45,hard,BurstMoveCat,SmartRunAway,,1,153
295,45,hard,BurstMoveCat,Predictive,,1,152
295,45,hard,BurstMoveCat,Predictive,teleport,1,147
295,45,hard,BurstMoveCat,QLearning,none,0,200
296,46,hard,BurstMoveCat,Random,,1,184
296,46,hard,BurstMoveCat,RunAway,,1,155
296,46,hard,BurstMoveCat,Corner,,1,124
296,46,hard,BurstMoveCat,Memory,,1,194
296,46,hard,BurstMoveCat,SmartRunAway,,1,153
296,46,hard,BurstMoveCat,Predictive,,1,154
296,46,hard,BurstMoveCat,Predictive,teleport,1,165
296,46,hard,BurstMoveCat,QLearning,none,0,200
297,47,hard,BurstMoveCat,Random,,1,181
297,47,hard,BurstMoveCat,RunAway,,1,148
297,47,hard,BurstMoveCat,Corner,,1,109
297,47,hard,BurstMoveCat,Memory,,1,195
297,47,hard,BurstMoveCat,SmartRunAway,,1,155
297,47,hard,BurstMoveCat,Predictive,,1,141
297,47,hard,BurstMoveCat,Predictive,teleport,1,159
297,47,hard,BurstMoveCat,QLearning,none,0,200
298,48,hard,BurstMoveCat,Random,,1,157
298,48,hard,BurstMoveCat,RunAway,,1,164
298,48,hard,BurstMoveCat,Corner,,1,165
298,48,hard,BurstMoveCat,Memory,,1,193
298,48,hard,BurstMoveCat,SmartRunAway,,1,166
298,48,hard,BurstMoveCat,Predictive,,1,167
298,48,hard,BurstMoveCat,Predictive,teleport,1,165
298,48,hard,BurstMoveCat,QLearning,none,0,200
299,49,hard,BurstMoveCat,Random,,1,157
299,49,hard,BurstMoveCat,RunAway,,1,169
299,49,hard,BurstMoveCat,Corner,,1,170
299,49,hard,BurstMoveCat,Memory,,1,193
299,49,hard,BurstMoveCat,SmartRunAway,,1,171
299,49,hard,BurstMoveCat,Predictive,,1,164
299,49,hard,BurstMoveCat,Predictive,teleport,1,169
299,49,hard,BurstMoveCat,QLearning,none,0,200
300,50,hard,BurstMoveCat,QLearning,none,1,18
300,50,hard,BurstMoveCat,Random,,1,147
300,50,hard,BurstMoveCat,RunAway,,1,165
300,50,hard,BurstMoveCat,Corner,,1,160
300,50,hard,BurstMoveCat,Memory,,1,196
300,50,hard,BurstMoveCat,SmartRunAway,,1,168
300,50,hard,BurstMoveCat,Predictive,,1,167
300,50,hard,BurstMoveCat,Predictive,teleport,1,166
